28
Consejería de Medio Ambiente Comunidad de Madrid
Alcalá 16
28001 MADRID
0230
2806700187890216112300911V00910V00910V00910V00909V00909V00909V00909V00909V00910V00910V00910V00909V00909V00909V00909V00910V00910V00911V00911V00911V00912V00912V00913V
2806700188890216112300.00V00.00V00.00V00.00V00.00V00.00V00.00V02.00V017.0V031.0V070.0V00132V00214V00181V00139V077.0V06.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2806700189890216112300.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.20V00.00V00.20V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
28074007070802161123022.0V02.00V02.00V03.00V05.00V025.0V051.0V056.0V060.0V054.0V020.0V020.0V016.0V021.0V019.0V020.0V023.0V037.0V029.0V041.0V031.0V022.0V033.0V016.0V
28074007080802161123052.0V019.0V020.0V022.0V027.0V040.0V052.0V060.0V059.0V055.0V039.0V038.0V044.0V044.0V045.0V044.0V053.0V070.0V060.0V067.0V065.0V055.0V057.0V049.0V
28074007104902161123023.0V010.0V09.00V09.00V08.00V010.0V010.0V015.0V018.0V024.0V015.0V04.00V05.00V09.00V08.00V011.0V012.0V011.0V013.0V08.00V010.0V014.0V011.0V017.0V
2807400714060216112303.00V032.0V027.0V025.0V018.0V011.0V02.00V01.00V02.00V03.00V017.0V021.0V016.0V017.0V015.0V013.0V011.0V05.00V013.0V08.00V07.00V08.00V03.00V011.0V
2807400781890216112300.50V01.20V00.50V00.60V00.20V00.50V00.40V00.50V00.40V00.30V01.40V01.30V00.80V00.70V01.10V00.80V00.40V00.40V00.70V00.50V00.70V00.40V00.10V00.10V
2807400782890216112300339V030.0V00340V00338V00344V00318V00318V00314V00323V00360V067.0V080.0V00119V00132V00206V00207V00314V00305V00313V00321V00338V00318V00332V00281V
2807400783890216112305.70V05.60V05.80V05.90V05.90V06.00V05.60V05.40V05.40V05.90V06.20V06.40V06.40V07.20V07.10V07.30V06.90V05.50V05.10V04.70V04.70V03.90V04.00V04.00V
28074007868902161123099.0V091.0V091.0V093.0V091.0V086.0V087.0V088.0V091.0V090.0V085.0V083.0V080.0V076.0V078.0V078.0V071.0V067.0V067.0V069.0V070.0V073.0V074.0V078.0V
2807400787890216112300933V00932V00933V00932V00932V00932V00931V00932V00932V00932V00933V00932V00932V00932V00932V00932V00932V00933V00933V00934V00934V00935V00935V00935V
2807400788890216112301.00V01.00V01.00V01.00V01.00V01.00V01.00V02.00V029.0V063.0V00118V00187V089.0V00190V00100V086.0V019.0V01.00V01.00V01.00V01.00V01.00V01.00V01.00V
2807400789890216112300.00V00.00V00.00V00.00V00.00V00.00V00.20V00.40V00.40V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
28080003070802161123033.0V016.0V06.00V05.00V02.00V03.00V013.0V044.0V042.0V025.0V010.0V015.0V08.00V011.0V07.00V05.00V010.0V020.0V013.0V018.0V07.00V09.00V03.00V011.0V
28080003080802161123049.0V051.0V039.0V031.0V019.0V018.0V045.0V064.0V065.0V043.0V030.0V031.0V024.0V031.0V024.0V024.0V041.0V064.0V055.0V062.0V039.0V044.0V036.0V047.0V
28080003104902161123014.0V015.0V017.0V010.0V04.00V04.00V02.00V06.00V014.0V015.0V012.0V016.0V07.00V04.00V06.00V03.00V03.00V03.00V06.00V09.00V08.00V02.00V05.00V04.00V
2808000314060216112303.00V04.00V08.00V020.0V027.0V030.0V011.0V04.00V07.00V09.00V019.0V023.0V029.0V024.0V034.0V043.0V027.0V013.0V019.0V014.0V028.0V022.0V021.0V08.00V
2808000381890216112300.40V01.10V00.30V00.80V00.50V01.00V01.00V01.00V01.30V00.90V01.40V01.60V01.30V01.10V01.20V00.90V00.80V01.50V01.00V00.90V01.10V00.70V00.30V01.10V
28080003828902161123077.0V012.0V00104V00342V00313V00320V00337V00327V00321V00222V00130V074.0V00108V00157V00275V00304V00301V00331V00320V00316V00305V00316V00229V00237V
2808000383890216112305.40V05.90V06.00V06.70V07.00V06.50V06.50V06.80V06.90V06.40V06.40V06.90V06.80V07.30V08.50V08.10V07.60V06.50V05.80V05.50V05.50V05.40V04.80V04.50V
2808000386890216112300100V099.0V00100V094.0V088.0V089.0V086.0V084.0V083.0V093.0V092.0V093.0V091.0V090.0V075.0V068.0V072.0V078.0V081.0V082.0V082.0V082.0V086.0V092.0V
2808000387890216112300916V00914V00915V00913V00914V00913V00913V00914V00913V00913V00915V00915V00913V00913V00913V00914V00914V00915V00916V00916V00917V00918V00918V00918V
2808000388890216112302.00V02.00V02.00V02.00V02.00V02.00V02.00V04.00V036.0V081.0V00114V00213V00185V00235V00169V096.0V034.0V03.00V02.00V02.00V02.00V02.00V02.00V02.00V
2808000389890216112300.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2809200501380216112301.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V
2809200506480216112300.30V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V
28092005070802161123044.0V07.00V01.00V01.00V01.00V02.00V06.00V06.00V04.00V02.00V01.00V011.0V012.0V011.0V05.00V02.00V04.00V05.00V012.0V06.00V03.00V03.00V01.00V01.00V
28092005080802161123047.0V038.0V031.0V023.0V017.0V026.0V031.0V028.0V022.0V015.0V011.0V031.0V030.0V026.0V021.0V011.0V025.0V034.0V054.0V043.0V035.0V042.0V030.0V015.0V
2809200510490216112308.00V015.0V011.0V08.00V06.00V03.00V04.00V05.00V05.00V07.00V08.00V04.00V05.00V010.0V06.00V06.00V03.00V04.00V03.00V03.00V010.0V01.00V03.00V06.00V
2809200514060216112303.00V012.0V018.0V031.0V031.0V016.0V012.0V014.0V025.0V037.0V043.0V023.0V027.0V031.0V040.0V055.0V040.0V033.0V011.0V020.0V028.0V018.0V027.0V043.0V
2809200581890216112300.50V01.00V00.50V01.20V00.90V00.70V00.60V00.70V00.90V00.70V00.50V01.10V01.30V01.50V01.20V01.00V01.60V01.80V00.80V00.90V01.00V00.30V00.40V00.70V
2809200582890216112304.00V06.00V00359V00350V00315V00308V00319V00304V00310V00282V00258V00117V00145V00165V00225V00314V00354V00323V00291V00303V00321V00267V00230V00251V
2809200583890216112305.50V06.10V06.30V06.60V06.60V05.30V05.70V05.30V05.40V06.10V07.20V07.30V07.40V08.00V08.10V08.30V08.10V06.60V05.10V04.30V04.70V04.30V04.20V04.70V
28092005868902161123085.0V079.0V077.0V078.0V072.0V082.0V078.0V079.0V076.0V071.0V063.0V068.0V069.0V067.0V061.0V054.0V051.0V056.0V065.0V069.0V067.0V070.0V072.0V073.0V
2809200587890216112300933V00932V00933V00931V00932V00932V00931V00932V00932V00932V00933V00932V00932V00932V00932V00932V00932V00933V00934V00934V00934V00935V00935V00935V
2809200588890216112300.00V00.00V00.00V00.00V00.00V00.00V00.00V02.00V050.0V094.0V00145V00156V00213V00227V00112V00127V062.0V01.00V00.00V00.00V00.00V00.00V00.00V00.00V
2809200589890216112300.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2810200101380216112301.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V02.00V02.00V02.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V
2810200106480216112300.30V00.30V00.30V00.40V00.30V00.30V00.30V00.30V00.30V00.30V00.30V00.30V00.30V00.30V00.30V00.30V00.30V00.30V00.30V00.30V00.40V00.40V00.30V00.30V
2810200107080216112301.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V
2810200108080216112303.00V03.00V03.00V05.00V04.00V05.00V05.00V05.00V05.00V05.00V04.00V04.00V04.00V03.00V06.00V011.0V014.0V013.0V016.0V018.0V09.00V05.00V04.00V04.00V
28102001104902161123013.0V011.0V07.00V010.0V010.0V04.00V02.00V03.00V03.00V02.00V02.00V03.00V01.00V02.00V03.00V06.00V04.00V04.00V04.00V09.00V04.00V05.00V011.0V05.00V
28102001140602161123038.0V041.0V036.0V034.0V037.0V039.0V043.0V045.0V051.0V057.0V058.0V057.0V057.0V061.0V057.0V050.0V039.0V037.0V033.0V036.0V055.0V064.0V060.0V063.0V
2810200181890216112300.60V01.50V00.60V02.70V00.90V03.30V04.40V04.80V06.30V06.90V07.20V05.30V04.00V03.00V01.20V00.70V00.60V00.60V00.80V02.30V03.40V03.70V00.70V00.60V
2810200182890216112300333V033.0V00355V035.0V014.0V040.0V011.0V00334V00342V020.0V045.0V032.0V00355V014.0V00326V00287V00249V00252V00320V00348V00344V00342V00351V00248V
2810200183890216112306.30V06.30V06.40V06.20V06.10V05.90V05.80V05.30V04.90V04.50V03.80V04.00V04.70V05.40V05.80V06.00V06.30V05.60V05.40V05.20V04.60V04.10V03.80V04.10V
28102001868902161123094.0V094.0V094.0V094.0V094.0V094.0V094.0V094.0V093.0V091.0V090.0V090.0V089.0V084.0V084.0V083.0V082.0V086.0V087.0V083.0V077.0V076.0V078.0V076.0V
2810200187890216112300915V00914V00914V00913V00913V00913V00913V00913V00913V00914V00914V00914V00914V00914V00914V00914V00915V00915V00916V00916V00916V00917V00917V00917V
28102001888902161123010.0V010.0V09.00V09.00V09.00V09.00V09.00V012.0V024.0V055.0V00107V00182V00226V00272V00116V00107V051.0V09.00V08.00V08.00V08.00V08.00V08.00V08.00V
2810200189890216112300.00V00.00V00.00V00.60V00.80V00.20V01.00V00.60V01.00V02.60V02.00V00.60V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
28123002070802161123013.0V011.0V08.00V09.00V09.00V012.0V021.0V072.0V00119V064.0V027.0V025.0V025.0V027.0V019.0V013.0V011.0V016.0V00221V00186V00297V00211V00199V00117V
28123002080802161123051.0V037.0V025.0V028.0V028.0V036.0V047.0V073.0V078.0V062.0V044.0V042.0V044.0V048.0V048.0V040.0V047.0V056.0V091.0V081.0V086.0V073.0V071.0V063.0V
2812300210490216112306.00V03.00V07.00V04.00V02.00V04.00V03.00V03.00V08.00V012.0V09.00V05.00V05.00V06.00V04.00V05.00V04.00V06.00V020.0V048.0V041.0V051.0V035.0V033.0V
2812300214060216112309.00V031.0V044.0V037.0V037.0V027.0V020.0V04.00V01.00V05.00V025.0V033.0V031.0V030.0V031.0V028.0V017.0V07.00V01.00V01.00V01.00V01.00V01.00V01.00V
2812300281890216112301.00V02.50V01.20V01.50V01.50V01.80V01.80V01.00V00.90V01.10V02.00V01.70V01.00V00.80V00.80V01.70V01.20V01.00V00.40V00.20V00.20V00.10V00.40V00.40V
28123002828902161123013.0V031.0V036.0V040.0V039.0V041.0V046.0V041.0V042.0V072.0V061.0V054.0V053.0V03.00V00249V00226V00212V00202V068.0V096.0V00174V00146V00228V00180V
2812300283890216112306.90V06.70V06.80V06.90V07.20V07.10V06.90V06.40V06.30V06.00V05.70V05.80V06.40V07.30V07.80V07.80V07.60V07.00V06.10V05.30V04.70V04.20V03.70V04.00V
28123002868902161123084.0V085.0V084.0V084.0V082.0V082.0V083.0V089.0V091.0V092.0V090.0V088.0V084.0V078.0V073.0V074.0V078.0V081.0V087.0V090.0V092.0V089.0V088.0V087.0V
2812300287890216112300936V00935V00935V00934V00934V00934V00934V00934V00934V00935V00935V00935V00935V00935V00934V00935V00935V00935V00936V00936V00937V00937V00938V00938V
2812300288890216112303.00V03.00V03.00V03.00V03.00V03.00V03.00V05.00V015.0V043.0V085.0V00173V00143V00151V00179V00138V037.0V04.00V03.00V03.00V03.00V03.00V03.00V03.00V
2812300289890216112300.00V00.00V00.00V00.00V00.00V00.00V00.40V00.60V02.00V01.80V01.00V00.20V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2813300207080216112301.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V*****N*****N01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V
2813300208080216112302.00V02.00V03.00V04.00V04.00V02.00V03.00V04.00V04.00V04.00V05.00V04.00V04.00V*****N*****N05.00V06.00V07.00V09.00V08.00V06.00V06.00V06.00V06.00V
28133002140602161123061.0V061.0V054.0V050.0V051.0V056.0V057.0V055.0V055.0V051.0V049.0V048.0V048.0V*****N*****N039.0V041.0V038.0V039.0V038.0V041.0V042.0V041.0V036.0V
2813300281890216112302.30V02.90V03.80V04.70V05.10V05.20V04.30V04.00V04.40V04.20V04.50V05.00V04.60V04.70V04.50V03.90V03.70V02.70V03.30V03.10V03.40V03.30V03.40V02.20V
2813300282890216112300313V00304V00300V00298V00303V00307V00306V00304V00307V00308V00301V00297V00296V00294V00297V00300V00300V00304V00310V00309V00311V00308V00310V00305V
2813300283890216112309.10V08.60V08.50V08.10V07.60V07.50V07.40V07.70V07.90V08.30V08.80V08.70V09.10V09.30V09.20V09.10V08.70V08.30V07.80V07.90V08.10V07.90V07.80V07.50V
28133002868902161123073.0V076.0V077.0V076.0V077.0V076.0V075.0V073.0V073.0V071.0V069.0V070.0V067.0V066.0V066.0V067.0V069.0V072.0V074.0V074.0V074.0V072.0V073.0V073.0V
2813300287890216112300924V00923V00923V00922V00922V00922V00922V00923V00922V00923V00923V00923V00923V00923V00922V00923V00923V00925V00925V00925V00926V00926V00926V00927V
2813300288890216112301.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V025.0V082.0V00118V00100V00193V00175V00146V068.0V011.0V01.00V01.00V01.00V01.00V01.00V01.00V01.00V
2813300289890216112300.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2814800407080216112302.00V01.00V01.00V01.00V01.00V01.00V02.00V06.00V010.0V017.0V07.00V05.00V05.00V06.00V04.00V06.00V012.0V015.0V044.0V045.0V019.0V037.0V043.0V035.0V
28148004080802161123018.0V012.0V07.00V09.00V012.0V015.0V021.0V035.0V043.0V048.0V033.0V022.0V023.0V028.0V024.0V033.0V051.0V053.0V062.0V063.0V060.0V061.0V057.0V049.0V
2814800409490216112306.00V07.00V04.00V03.00V01.00V03.00V02.00V01.00V02.00V07.00V06.00V02.00V03.00V09.00V06.00V04.00V07.00V06.00V014.0V012.0V09.00V012.0V015.0V016.0V
2814800410490216112306.00V01.00V04.00V05.00V03.00V06.00V02.00V02.00V03.00V07.00V012.0V06.00V04.00V03.00V06.00V07.00V08.00V012.0V014.0V019.0V022.0V019.0V016.0V016.0V
28148004140602161123024.0V036.0V042.0V035.0V033.0V030.0V026.0V015.0V07.00V06.00V021.0V036.0V035.0V031.0V033.0V027.0V07.00V02.00V01.00V01.00V01.00V01.00V01.00V01.00V
2814800481890216112300.70V01.80V01.60V01.40V01.60V01.90V02.20V01.80V01.30V01.90V03.00V02.20V01.00V00.80V00.80V01.00V01.20V00.50V00.90V00.90V00.70V00.70V00.70V00.90V
28148004828902161123012.0V00358V033.0V018.0V039.0V028.0V029.0V031.0V034.0V055.0V045.0V045.0V039.0V00288V00334V00196V00218V00187V066.0V047.0V00110V00185V00265V00221V
2814800483890216112306.40V06.50V06.90V06.70V06.70V06.70V06.30V06.00V05.90V05.50V05.30V05.40V06.30V07.10V07.30V07.60V07.30V06.40V05.90V05.30V04.30V04.10V03.60V03.40V
2814800486890216112300100V00100V00100V00100V00100V00100V00100V00100V00100V00100V00100V00100V00100V00100V098.0V088.0V00100V00100V00100V00100V00100V00100V00100V00100V
2814800487890216112300933V00931V00932V00931V00931V00931V00931V00931V00931V00931V00932V00932V00931V00931V00931V00932V00932V00932V00933V00933V00933V00934V00934V00934V
2814800488890216112303.00V03.00V03.00V03.00V03.00V03.00V03.00V03.00V010.0V022.0V049.0V00176V00116V00128V00133V00121V032.0V04.00V04.00V04.00V04.00V04.00V04.00V04.00V
2814800489890216112300.00V00.00V00.00V00.00V00.00V00.20V00.20V00.80V00.80V01.60V01.40V00.00V00.00V00.20V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
28161001070802161123040.0V019.0V01.00V01.00V02.00V05.00V010.0V020.0V017.0V08.00V012.0V06.00V07.00V013.0V010.0V06.00V06.00V011.0V05.00V04.00V03.00V06.00V09.00V06.00V
28161001080802161123064.0V051.0V028.0V022.0V031.0V030.0V042.0V046.0V042.0V031.0V037.0V027.0V028.0V036.0V023.0V022.0V028.0V052.0V041.0V039.0V036.0V041.0V044.0V026.0V
2816100109490216112307.00V013.0V07.00V01.00V02.00V05.00V07.00V08.00V06.00V03.00V04.00V05.00V03.00V03.00V04.00V06.00V02.00V08.00V06.00V08.00V09.00V08.00V011.0V012.0V
2816100114060216112308.00V015.0V034.0V043.0V029.0V029.0V017.0V012.0V019.0V033.0V025.0V037.0V040.0V035.0V042.0V051.0V047.0V020.0V028.0V031.0V032.0V026.0V015.0V035.0V
2816100120590216112301.00V02.40V01.20V00.80V00.60V00.60V01.00V00.90V00.60V00.50V00.80V01.60V00.60V00.60V00.70V00.50V00.40V00.70V01.10V00.50V00.50V00.60V00.80V00.80V
2816100130590216112300.50V00.60V00.40V00.30V00.30V00.30V00.50V00.50V00.50V00.40V00.40V00.50V00.30V00.40V00.40V00.40V00.40V00.60V00.60V00.40V00.50V00.50V00.70V00.70V
2816100131590216112301.10V02.10V01.10V00.50V00.50V00.60V01.10V01.00V00.60V00.40V00.70V01.50V00.50V00.50V00.50V00.40V00.40V00.60V01.30V00.50V00.40V00.50V00.80V00.90V
2816100181890216112300.50V00.90V00.70V00.80V00.50V00.60V00.90V01.50V01.40V01.00V00.80V01.80V00.80V00.40V00.90V01.50V01.30V01.00V01.70V01.60V00.90V00.60V00.30V00.60V
2816100182890216112300282V00339V01.00V00354V00303V00285V00278V00266V00267V00274V013.0V019.0V027.0V094.0V00198V00247V00244V00250V00258V00257V00267V00237V00223V00250V
2816100183890216112306.40V06.90V06.90V07.00V07.00V06.80V06.00V05.70V05.60V06.20V06.80V06.30V06.70V07.70V09.10V08.50V08.50V06.80V05.70V05.10V05.30V05.00V04.40V04.60V
28161001868902161123086.0V082.0V083.0V083.0V083.0V086.0V092.0V091.0V088.0V083.0V081.0V085.0V082.0V077.0V070.0V065.0V063.0V072.0V075.0V076.0V077.0V078.0V081.0V081.0V
2816100187890216112300936V00935V00935V00934V00934V00934V00934V00934V00935V00935V00936V00935V00935V00935V00935V00935V00935V00936V00936V00937V00937V00938V00938V00938V
2816100188890216112304.00V04.00V04.00V04.00V04.00V04.00V04.00V07.00V041.0V090.0V067.0V091.0V00168V00167V00263V075.0V026.0V04.00V04.00V04.00V04.00V04.00V04.00V04.00V
2816100189890216112300.00V00.00V00.00V00.00V00.00V00.40V00.20V00.20V00.20V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2817100101380216112302.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V*****N*****N*****N*****N02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V
2817100106480216112300.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V*****N*****N00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V
2817100107080216112301.00V01.00V01.00V01.00V03.00V01.00V01.00V01.00V01.00V*****N*****N*****N*****N01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V
28171001080802161123014.0V011.0V08.00V07.00V08.00V05.00V05.00V05.00V05.00V*****N*****N*****N*****N05.00V05.00V06.00V05.00V06.00V07.00V08.00V07.00V07.00V08.00V06.00V
28171001094902161123013.0V07.00V04.00V02.00V01.00V01.00V02.00V02.00V01.00V02.00V02.00V01.00V02.00V03.00V02.00V02.00V03.00V03.00V02.00V03.00V02.00V02.00V04.00V02.00V
28171001104902161123012.0V08.00V04.00V09.00V014.0V023.0V04.00V01.00V04.00V03.00V05.00V09.00V03.00V02.00V03.00V06.00V01.00V01.00V02.00V01.00V03.00V02.00V04.00V03.00V
28171001140602161123013.0V024.0V049.0V053.0V051.0V057.0V059.0V060.0V058.0V*****N056.0V058.0V062.0V065.0V066.0V066.0V066.0V066.0V064.0V062.0V063.0V063.0V061.0V061.0V
2817100181890216112300.60V01.00V01.20V04.40V04.50V06.30V06.20V05.50V04.80V04.80V04.00V05.50V05.70V05.90V05.70V03.90V05.10V05.60V05.10V03.40V03.80V03.20V03.20V03.60V
28171001828902161123073.0V094.0V049.0V00233V00271V00235V00230V00225V00246V00244V00249V00256V00256V00258V00257V00265V00236V00255V00256V00291V00250V00253V00252V00249V
2817100183890216112305.70V06.00V07.30V08.80V08.70V08.20V08.20V08.40V08.70V09.20V09.70V09.80V010.3V010.4V010.7V010.7V09.80V09.20V08.70V08.50V08.80V08.70V08.70V08.40V
28171001868902161123097.0V093.0V085.0V076.0V073.0V074.0V072.0V069.0V068.0V066.0V064.0V064.0V062.0V061.0V059.0V059.0V063.0V066.0V067.0V069.0V068.0V068.0V067.0V068.0V
2817100187890216112300949V00948V00948V00948V00948V00947V00947V00948V00948V00948V00948V00948V00948V00948V00948V00948V00948V00949V00949V00950V00950V00951V00951V00951V
2817100188890216112301.00V01.00V01.00V01.00V01.00V01.00V01.00V07.00V064.0V00124V00131V00164V00252V00250V00282V00200V047.0V02.00V01.00V01.00V01.00V01.00V01.00V01.00V
2817100189890216112300.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2818000107080216112301.00V01.00V01.00V01.00V01.00V01.00V03.00V04.00V03.00V02.00V03.00V04.00V03.00V06.00V05.00V04.00V05.00V08.00V09.00V09.00V09.00V012.0V034.0V015.0V
28180001080802161123010.0V06.00V08.00V015.0V016.0V08.00V018.0V019.0V011.0V010.0V010.0V09.00V010.0V011.0V017.0V019.0V029.0V039.0V044.0V045.0V048.0V052.0V046.0V043.0V
2818000109490216112307.00V04.00V05.00V06.00V05.00V08.00V06.00V02.00V05.00V03.00V05.00V010.0V07.00V02.00V04.00V05.00V06.00V08.00V08.00V016.0V017.0V014.0V013.0V016.0V
28180001140602161123029.0V033.0V038.0V023.0V025.0V033.0V026.0V032.0V043.0V050.0V050.0V047.0V050.0V052.0V046.0V038.0V027.0V017.0V014.0V018.0V011.0V07.00V04.00V07.00V
2818000181890216112300.60V01.20V01.20V01.60V01.60V01.80V01.50V02.30V03.10V03.80V04.10V03.40V02.80V03.00V01.50V01.00V01.10V01.10V00.70V00.80V00.40V00.30V00.30V00.70V
2818000182890216112300327V00357V00322V00321V00308V00313V00311V00296V00294V035.0V087.0V063.0V00322V00318V00307V00256V00226V00230V00251V00258V00301V00354V00167V00223V
2818000183890216112306.20V05.90V06.00V05.80V05.80V05.80V05.80V05.50V05.00V04.80V04.50V04.50V05.10V05.90V06.80V07.00V08.10V05.80V04.90V04.80V04.20V04.00V03.10V02.40V
2818000186890216112300100V00100V00100V00100V00100V00100V00100V00100V00100V099.0V096.0V094.0V089.0V084.0V081.0V080.0V077.0V089.0V090.0V084.0V085.0V088.0V093.0V094.0V
2818000187890216112300908V00907V00907V00907V00907V00907V00907V00906V00907V00907V00907V00907V00907V00907V00907V00907V00907V00908V00908V00909V00909V00910V00910V00910V
2818000188890216112300.00V00.00V00.00V00.00V00.00V00.00V00.00V04.00V023.0V063.0V00140V00152V00205V00208V00196V095.0V056.0V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2818000189890216112300.00V00.00V00.00V00.00V01.20V00.20V00.60V00.20V00.60V01.00V01.00V00.20V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2800500201380216112401.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V04.00V02.00V01.00V02.00V01.00V02.00V02.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V
2800500206480216112400.50V00.40V00.50V00.50V00.60V00.50V00.50V00.60V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.60V00.60V00.50V00.50V00.50V00.40V
2800500207080216112404.00V01.00V01.00V05.00V026.0V07.00V04.00V022.0V011.0V016.0V05.00V07.00V06.00V05.00V013.0V06.00V07.00V03.00V011.0V09.00V09.00V03.00V01.00V02.00V
28005002080802161124040.0V023.0V032.0V045.0V054.0V033.0V031.0V050.0V045.0V034.0V017.0V023.0V021.0V025.0V044.0V035.0V050.0V038.0V063.0V067.0V051.0V037.0V026.0V021.0V
28005002104902161124015.0V08.00V05.00V07.00V012.0V013.0V015.0V015.0V012.0V016.0V07.00V08.00V08.00V04.00V010.0V013.0V09.00V010.0V06.00V016.0V014.0V011.0V08.00V06.00V
28005002140602161124025.0V036.0V024.0V012.0V02.00V019.0V021.0V09.00V016.0V025.0V041.0V042.0V048.0V054.0V044.0V044.0V029.0V037.0V022.0V09.00V020.0V031.0V039.0V046.0V
2800500281890216112401.20V01.40V01.20V00.90V00.80V01.30V01.30V01.10V01.30V01.20V01.90V02.10V02.10V03.30V01.60V01.50V01.30V01.80V01.20V01.30V01.40V01.30V01.40V01.30V
2800500282890216112400162V00133V00101V00218V00153V00146V00144V00132V00126V00129V00189V00223V00184V00230V00279V00113V00138V00203V00101V00112V00155V00159V00141V00184V
2800500283890216112404.40V04.20V04.10V03.80V03.20V03.50V03.70V03.90V04.40V05.70V06.80V07.10V07.60V07.50V06.10V06.00V06.20V05.40V04.90V04.80V05.00V05.00V04.80V04.90V
28005002868902161124082.0V081.0V082.0V084.0V088.0V084.0V084.0V084.0V082.0V077.0V075.0V076.0V072.0V067.0V076.0V078.0V080.0V083.0V087.0V089.0V089.0V087.0V087.0V087.0V
2800500287890216112400943V00943V00943V00943V00943V00943V00943V00944V00945V00945V00945V00945V00945V00944V00944V00945V00945V00945V00946V00946V00946V00947V00947V00947V
